locationID,locationState,PostCode,City
758,NSW,2287,MINMI
759,NSW,2287,RANKIN PARK
760,NSW,2287,WALLSEND
761,NSW,2287,WALLSEND DC
762,NSW,2287,WALLSEND SOUTH
763,NSW,2289,ADAMSTOWN
764,NSW,2289,ADAMSTOWN HEIGHTS
765,NSW,2289,GARDEN SUBURB
766,NSW,2289,HIGHFIELDS
767,NSW,2289,KOTARA
768,NSW,2289,KOTARA FAIR
769,NSW,2289,KOTARA SOUTH
770,NSW,2290,BENNETTS GREEN
771,NSW,2290,CHARLESTOWN
772,NSW,2290,DUDLEY
773,NSW,2290,GATESHEAD
774,NSW,2290,HILLSBOROUGH
775,NSW,2290,KAHIBAH
776,NSW,2290,REDHEAD
777,NSW,2290,TINGIRA HEIGHTS
778,NSW,2290,WHITEBRIDGE
779,NSW,2291,MEREWETHER
780,NSW,2291,MEREWETHER HEIGHTS
781,NSW,2291,THE JUNCTION
782,NSW,2292,HAMILTON NORTH
783,NSW,2293,MARYVILLE
784,NSW,2293,WICKHAM
785,NSW,2294,CARRINGTON
786,NSW,2295,FERN BAY
787,NSW,2295,STOCKTON
788,NSW,2296,ISLINGTON
789,NSW,2297,TIGHES HILL
790,NSW,2298,GEORGETOWN
791,NSW,2298,WARATAH
792,NSW,2298,WARATAH WEST
793,NSW,2299,JESMOND
794,NSW,2299,LAMBTON
795,NSW,2299,NORTH LAMBTON
796,NSW,2300,BAR BEACH
797,NSW,2300,NEWCASTLE
798,NSW,2300,NEWCASTLE EAST
799,NSW,2300,THE HILL
800,NSW,2302,NEWCASTLE WEST
801,NSW,2303,HAMILTON
802,NSW,2303,HAMILTON DC
803,NSW,2303,HAMILTON EAST
804,NSW,2303,HAMILTON SOUTH
805,NSW,2304,KOORAGANG
806,NSW,2304,MAYFIELD
807,NSW,2304,MAYFIELD EAST
808,NSW,2304,MAYFIELD NORTH
809,NSW,2304,MAYFIELD WEST
810,NSW,2304,SANDGATE
811,NSW,2304,WARABROOK
812,NSW,2305,KOTARA EAST
813,NSW,2305,NEW LAMBTON
814,NSW,2305,NEW LAMBTON HEIGHTS
815,NSW,2307,SHORTLAND
816,NSW,2308,CALLAGHAN
817,NSW,2308,NEWCASTLE UNIVERSITY
818,NSW,2309,DANGAR
819,NSW,2310,HUNTER REGION MC
820,NSW,2311,ALLYNBROOK
821,NSW,2311,BINGLEBURRA
822,NSW,2311,CARRABOLLA
823,NSW,2311,EAST GRESFORD
824,NSW,2311,ECCLESTON
825,NSW,2311,GRESFORD
826,NSW,2311,HALTON
827,NSW,2311,LEWINSBROOK
828,NSW,2311,LOSTOCK
829,NSW,2311,UPPER ALLYN
830,NSW,2312,MINIMBAH
831,NSW,2312,NABIAC
832,NSW,2315,FINGAL BAY
833,NSW,2315,NELSON BAY
834,NSW,2315,SHOAL BAY
835,NSW,2316,ANNA BAY
836,NSW,2316,FISHERMANS BAY
837,NSW,2316,ONE MILE
838,NSW,2316,TAYLORS BEACH
839,NSW,2317,SALAMANDER BAY
840,NSW,2317,SOLDIERS POINT
841,NSW,2318,CAMPVALE
842,NSW,2318,FERODALE
843,NSW,2318,FULLERTON COVE
844,NSW,2318,MEDOWIE
845,NSW,2318,OYSTER COVE
846,NSW,2318,SALT ASH
847,NSW,2319,LEMON TREE PASSAGE
848,NSW,2319,MALLABULA
849,NSW,2319,TANILBA BAY
850,NSW,2319,TILLIGERRY CREEK
851,NSW,2320,ABERGLASSLYN
852,NSW,2320,ALLANDALE
853,NSW,2320,ANAMBAH
854,NSW,2320,FARLEY
855,NSW,2320,GLEN OAK
856,NSW,2320,GOSFORTH
857,NSW,2320,HILLSBOROUGH
858,NSW,2320,HORSESHOE BEND
859,NSW,2320,KEINBAH
860,NSW,2320,LARGS
861,NSW,2320,LORN
862,NSW,2320,LOUTH PARK
863,NSW,2320,MAITLAND
864,NSW,2320,MAITLAND NORTH
865,NSW,2320,MAITLAND VALE
866,NSW,2320,MELVILLE
867,NSW,2320,MINDARIBBA
868,NSW,2320,MOUNT DEE
869,NSW,2320,OAKHAMPTON
870,NSW,2320,OAKHAMPTON HEIGHTS
871,NSW,2320,POKOLBIN
872,NSW,2320,ROSEBROOK
873,NSW,2320,ROTHBURY
874,NSW,2320,RUTHERFORD
875,NSW,2320,SOUTH MAITLAND
876,NSW,2320,TELARAH
877,NSW,2320,WALLALONG
878,NSW,2321,BERRY PARK
879,NSW,2321,CLARENCE TOWN
880,NSW,2321,CLIFTLEIGH
881,NSW,2321,DUCKENFIELD
882,NSW,2321,DUNS CREEK
883,NSW,2321,GILLIESTON HEIGHTS
884,NSW,2321,GLEN MARTIN
885,NSW,2321,GLEN WILLIAM
886,NSW,2321,HARPERS HILL
887,NSW,2321,HEDDON GRETA
888,NSW,2321,HINTON
889,NSW,2321,LOCHINVAR
890,NSW,2321,LUSKINTYRE
891,NSW,2321,OSWALD
892,NSW,2321,PHOENIX PARK
893,NSW,2321,RAWORTH
894,NSW,2322,BERESFIELD
895,NSW,2322,BLACK HILL
896,NSW,2322,CHISHOLM
897,NSW,2322,HEXHAM
898,NSW,2322,LENAGHAN
899,NSW,2322,STOCKRINGTON
900,NSW,2322,TARRO
901,NSW,2322,THORNTON
902,NSW,2322,TOMAGO
903,NSW,2323,ASHTONFIELD
904,NSW,2323,EAST MAITLAND
905,NSW,2323,FOUR MILE CREEK
906,NSW,2323,FREEMANS WATERHOLE
907,NSW,2323,GREEN HILLS
908,NSW,2323,METFORD
909,NSW,2323,METFORD DC
910,NSW,2323,MOUNT VINCENT
911,NSW,2323,PITNACREE
912,NSW,2323,RICHMOND VALE
913,NSW,2323,TENAMBIT
914,NSW,2324,BALICKERA
915,NSW,2324,CARRINGTON
916,NSW,2324,EAGLETON
917,NSW,2324,EAST SEAHAM
918,NSW,2324,HAWKS NEST
919,NSW,2324,HEATHERBRAE
920,NSW,2324,KARUAH
921,NSW,2324,KINGS HILL
922,NSW,2324,LIMEBURNERS CREEK
923,NSW,2324,MILLERS FOREST
924,NSW,2324,NELSONS PLAINS
925,NSW,2324,NORTH ARM COVE
926,NSW,2324,OSTERLEY
927,NSW,2324,PINDIMAR
928,NSW,2324,RAYMOND TERRACE
929,NSW,2324,RAYMOND TERRACE EAST
930,NSW,2324,SEAHAM
931,NSW,2324,TAHLEE
932,NSW,2324,TEA GARDENS
933,NSW,2325,ABERDARE
934,NSW,2325,ABERNETHY
935,NSW,2325,BELLBIRD
936,NSW,2325,BELLBIRD HEIGHTS
937,NSW,2325,CEDAR CREEK
938,NSW,2325,CESSNOCK
939,NSW,2325,CESSNOCK WEST
940,NSW,2325,DAIRY ARM
941,NSW,2325,ELLALONG
942,NSW,2325,ELRINGTON
943,NSW,2325,FERNANCES CROSSING
944,NSW,2325,GRETA MAIN
945,NSW,2325,KEARSLEY
946,NSW,2325,KITCHENER
947,NSW,2325,LAGUNA
948,NSW,2325,LOVEDALE
949,NSW,2325,MILLFIELD
950,NSW,2325,MILSONS ARM
951,NSW,2325,NARONE CREEK
952,NSW,2325,NULKABA
953,NSW,2325,OLNEY
954,NSW,2325,PAXTON
955,NSW,2325,PAYNES CROSSING
956,NSW,2325,PELTON
957,NSW,2325,QUORROBOLONG
958,NSW,2325,WATAGAN
959,NSW,2325,YENGO NATIONAL PARK
960,NSW,2326,ABERMAIN
961,NSW,2326,BISHOPS BRIDGE
962,NSW,2326,LOXFORD
963,NSW,2326,NEATH
964,NSW,2326,SAWYERS GULLY
965,NSW,2326,WESTON
966,NSW,2327,KURRI KURRI
967,NSW,2327,PELAW MAIN
968,NSW,2327,STANFORD MERTHYR
969,NSW,2328,DALSWINTON
970,NSW,2328,DENMAN
971,NSW,2328,GIANTS CREEK
972,NSW,2328,HOLLYDEEN
973,NSW,2328,KERRABEE
974,NSW,2328,MANGOOLA
975,NSW,2328,MARTINDALE
976,NSW,2328,WIDDEN
977,NSW,2328,YARRAWA
978,NSW,2329,CASSILIS
979,NSW,2329,MERRIWA
980,NSW,2329,UARBRY
981,NSW,2330,APPLETREE FLAT
982,NSW,2330,BIG RIDGE
983,NSW,2330,BIG YENGO
984,NSW,2330,CAMBERWELL
985,NSW,2330,CARROWBROOK
986,NSW,2330,CLYDESDALE
987,NSW,2330,DARLINGTON
988,NSW,2330,DOYLES CREEK
989,NSW,2330,DUNOLLY
990,NSW,2330,DURAL
991,NSW,2330,DYRRING
992,NSW,2330,FALBROOK
993,NSW,2330,FERN GULLY
994,NSW,2330,FORDWICH
995,NSW,2330,GARLAND VALLEY
996,NSW,2330,GLENDON
997,NSW,2330,GLENDON BROOK
998,NSW,2330,GLENNIES CREEK
999,NSW,2330,GLENRIDDING
1000,NSW,2330,GOORANGOOLA
1001,NSW,2330,GOULDSVILLE
1002,NSW,2330,GOWRIE
1003,NSW,2330,GREENLANDS
1004,NSW,2330,HAMBLEDON HILL
1005,NSW,2330,HEBDEN
1006,NSW,2330,HOWES VALLEY
1007,NSW,2330,HOWICK
1008,NSW,2330,HUNTERVIEW
1009,NSW,2330,JERRYS PLAINS
1010,NSW,2330,LEMINGTON
1011,NSW,2330,LONG POINT
1012,NSW,2330,MAISON DIEU
1013,NSW,2330,MCDOUGALLS HILL
1014,NSW,2330,MIDDLE FALBROOK
1015,NSW,2330,MILBRODALE
1016,NSW,2330,OBANVALE
1017,NSW,2330,PUTTY
1018,NSW,2330,RAVENSWORTH
1019,NSW,2330,REDBOURNBERRY
1020,NSW,2330,REEDY CREEK
1021,NSW,2330,RIXS CREEK
1022,NSW,2330,ROUGHIT
1023,NSW,2330,SCOTTS FLAT
1024,NSW,2330,SEDGEFIELD
1025,NSW,2330,SINGLETON
1026,NSW,2330,SINGLETON DC
1027,NSW,2330,SINGLETON HEIGHTS
1028,NSW,2330,ST CLAIR
1029,NSW,2330,WARKWORTH
1030,NSW,2330,WATTLE PONDS
1031,NSW,2330,WESTBROOK
1032,NSW,2330,WHITTINGHAM
1033,NSW,2333,BAERAMI
1034,NSW,2333,BAERAMI CREEK
1035,NSW,2333,BENGALLA
1036,NSW,2333,CASTLE ROCK
1037,NSW,2333,EDDERTON
1038,NSW,2333,GUNGAL
1039,NSW,2333,KAYUGA
1040,NSW,2333,LIDDELL
1041,NSW,2333,MANOBALAI
1042,NSW,2333,MCCULLYS GAP
1043,NSW,2333,SANDY HOLLOW
1044,NSW,2334,GRETA
1045,NSW,2335,BELFORD
1046,NSW,2335,DALWOOD
1047,NSW,2335,EAST BRANXTON
1048,NSW,2335,ELDERSLIE
1049,NSW,2335,LAMBS VALLEY
1050,NSW,2335,LECONFIELD
1051,NSW,2335,LOWER BELFORD
1052,NSW,2335,NORTH ROTHBURY
1053,NSW,2335,STANHOPE
1054,NSW,2336,ABERDEEN
1055,NSW,2336,DARTBROOK
1056,NSW,2336,DAVIS CREEK
1057,NSW,2336,ROSSGOLE
1058,NSW,2336,ROUCHEL
1059,NSW,2336,ROUCHEL BROOK
1060,NSW,2336,UPPER DARTBROOK
1061,NSW,2336,UPPER ROUCHEL
1062,NSW,2337,BELLTREES
1063,NSW,2337,DRY CREEK
1064,NSW,2337,ELLERSTON
1065,NSW,2337,GLENBAWN
1066,NSW,2337,GLENROCK
1067,NSW,2337,GUNDY
1068,NSW,2337,KARS SPRINGS
1069,NSW,2337,MIDDLE BROOK
1070,NSW,2337,OMADALE
1071,NSW,2337,OWENS GAP
1072,NSW,2337,PAGES CREEK
1073,NSW,2337,PARKVILLE
1074,NSW,2337,SCONE
1075,NSW,2337,SEGENHOE
1076,NSW,2337,STEWARTS BROOK
1077,NSW,2337,TOMALLA
1078,NSW,2337,WAVERLY
1079,NSW,2338,ARDGLEN
1080,NSW,2338,GREEN CREEK
1081,NSW,2338,PAGES RIVER
1082,NSW,2338,SANDY CREEK
1083,NSW,2338,SCOTTS CREEK
1084,NSW,2338,TIMOR
1085,NSW,2339,BIG JACKS CREEK
1086,NSW,2339,CATTLE CREEK
1087,NSW,2339,CHILCOTTS CREEK
1088,NSW,2339,LITTLE JACKS CREEK
1089,NSW,2339,MACDONALDS CREEK
1090,NSW,2339,PARRAWEENA
1091,NSW,2339,WARRAH
1092,NSW,2339,WARRAH CREEK
1093,NSW,2340,APPLEBY
1094,NSW,2340,BARRY
1095,NSW,2340,BECTIVE
1096,NSW,2340,BITHRAMERE
1097,NSW,2340,CALALA
1098,NSW,2340,CARROLL
1099,NSW,2340,DARUKA
1100,NSW,2340,DUNCANS CREEK
1101,NSW,2340,DUNGOWAN
1102,NSW,2340,EAST TAMWORTH
1103,NSW,2340,GAROO
1104,NSW,2340,GIDLEY
1105,NSW,2340,GOONOO GOONOO
1106,NSW,2340,GOWRIE
1107,NSW,2340,HALLSVILLE
1108,NSW,2340,HANGING ROCK
1109,NSW,2340,HILLVUE
1110,NSW,2340,KEEPIT
1111,NSW,2340,KINGSWOOD
1112,NSW,2340,LOOMBERAH
1113,NSW,2340,NEMINGHA
1114,NSW,2340,NORTH TAMWORTH
1115,NSW,2340,NUNDLE
1116,NSW,2340,OGUNBIL
1117,NSW,2340,OXLEY VALE
1118,NSW,2340,PIALLAMORE
1119,NSW,2340,SOMERTON
1120,NSW,2340,SOUTH TAMWORTH
1121,NSW,2340,TAMINDA
1122,NSW,2340,TAMWORTH
1123,NSW,2340,TIMBUMBURI
1124,NSW,2340,WALLAMORE
1125,NSW,2340,WARRAL
1126,NSW,2340,WEABONGA
1127,NSW,2340,WEST TAMWORTH
1128,NSW,2340,WESTDALE
1129,NSW,2341,WERRIS CREEK
1130,NSW,2342,PIALLAWAY
1131,NSW,2343,CAROONA
1132,NSW,2343,PINE RIDGE
1133,NSW,2343,QUIPOLLY
1134,NSW,2343,QUIRINDI
1135,NSW,2343,SPRING RIDGE
1136,NSW,2343,WALHALLOW
1137,NSW,2343,WALLABADAH
1138,NSW,2343,WARRAH RIDGE
1139,NSW,2343,YANNERGEE
1140,NSW,2343,YARRAMAN
1141,NSW,2344,DURI
1142,NSW,2345,ATTUNGA
1143,NSW,2345,GARTHOWEN
1144,NSW,2346,HALLS CREEK
1145,NSW,2346,KLORI
1146,NSW,2346,MANILLA
1147,NSW,2346,NAMOI RIVER
1148,NSW,2346,NEW MEXICO
1149,NSW,2346,RUSHES CREEK
1150,NSW,2346,UPPER MANILLA
1151,NSW,2346,WARRABAH
1152,NSW,2347,BANOON
1153,NSW,2347,BARRABA
1154,NSW,2347,COBBADAH
1155,NSW,2347,GULF CREEK
1156,NSW,2347,GUNDAMULDA
1157,NSW,2347,IRONBARK
1158,NSW,2347,LINDESAY
1159,NSW,2347,LONGARM
1160,NSW,2347,MAYVALE
1161,NSW,2347,RED HILL
1162,NSW,2347,THIRLDENE
1163,NSW,2347,UPPER HORTON
1164,NSW,2348,NEW ENGLAND MC
1165,NSW,2350,ABERFOYLE
1166,NSW,2350,ABINGTON
1167,NSW,2350,ARGYLE
1168,NSW,2350,ARMIDALE
1169,NSW,2350,ARMIDALE DC
1170,NSW,2350,ARMIDALE EAST
1171,NSW,2350,CASTLE DOYLE
1172,NSW,2350,DANGARSLEIGH
1173,NSW,2350,DONALD CREEK
1174,NSW,2350,DUMARESQ
1175,NSW,2350,DUVAL
1176,NSW,2350,ENMORE
1177,NSW,2350,HILLGROVE
1178,NSW,2350,INVERGOWRIE
1179,NSW,2350,JEOGLA
1180,NSW,2350,KELLYS PLAINS
1181,NSW,2350,LYNDHURST
1182,NSW,2350,METZ
1183,NSW,2350,PUDDLEDOCK
1184,NSW,2350,SAUMAREZ
1185,NSW,2350,SAUMAREZ PONDS
1186,NSW,2350,THALGARRAH
1187,NSW,2350,TILBUSTER
1188,NSW,2350,WARDS MISTAKE
1189,NSW,2350,WEST ARMIDALE
1190,NSW,2352,KOOTINGAL
1191,NSW,2352,LIMBRI
1192,NSW,2352,TINTINHULL
1193,NSW,2354,KENTUCKY
1194,NSW,2354,KENTUCKY SOUTH
1195,NSW,2354,NIANGALA
1196,NSW,2354,NOWENDOC
1197,NSW,2354,WALCHA
1198,NSW,2354,WALCHA ROAD
1199,NSW,2354,YARROWITCH
1200,NSW,2355,BENDEMEER
1201,NSW,2355,RETREAT
1202,NSW,2355,WATSONS CREEK
1203,NSW,2357,DANDRY
1204,NSW,2357,GOWANG
1205,NSW,2357,PURLEWAUGH
1206,NSW,2357,ROCKY GLEN
1207,NSW,2357,ULAMAMBRI
1208,NSW,2358,ARDING
1209,NSW,2358,BALALA
1210,NSW,2358,GOSTWYCK
1211,NSW,2358,KINGSTOWN
1212,NSW,2358,MIHI
1213,NSW,2358,ROCKY RIVER
1214,NSW,2358,SALISBURY PLAINS
1215,NSW,2358,TORRYBURN
1216,NSW,2358,URALLA
1217,NSW,2358,YARROWYCK
1218,NSW,2359,BAKERS CREEK
1219,NSW,2359,CAMERONS CREEK
1220,NSW,2360,AUBURN VALE
1221,NSW,2360,CHERRY TREE HILL
1222,NSW,2360,ELSMORE
1223,NSW,2360,GILGAI
1224,NSW,2360,GRAMAN
1225,NSW,2360,GUM FLAT
1226,NSW,2360,HOWELL
1227,NSW,2360,INVERELL
1228,NSW,2360,KINGS PLAINS
1229,NSW,2360,LITTLE PLAIN
1230,NSW,2360,LONG PLAIN
1231,NSW,2360,MOUNT RUSSELL
1232,NSW,2360,NEWSTEAD
1233,NSW,2360,NULLAMANNA
1234,NSW,2360,OAKWOOD
1235,NSW,2360,PARADISE
1236,NSW,2360,ROB ROY
1237,NSW,2360,SAPPHIRE
1238,NSW,2360,SPRING MOUNTAIN
1239,NSW,2360,STANBOROUGH
1240,NSW,2360,WALLANGRA
1241,NSW,2360,WANDERA
1242,NSW,2361,ASHFORD
1243,NSW,2361,ATHOLWOOD
1244,NSW,2361,LIMESTONE
1245,NSW,2361,PINDAROI
1246,NSW,2365,BACKWATER
1247,NSW,2365,BALD BLAIR
1248,NSW,2365,BALDERSLEIGH
1249,NSW,2365,BASSENDEAN
1250,NSW,2365,BEN LOMOND
1251,NSW,2365,FALCONER
1252,NSW,2365,GEORGES CREEK
1253,NSW,2365,GLEN NEVIS
1254,NSW,2365,GLENCOE
1255,NSW,2365,GREEN HILLS
1256,NSW,2365,LLANGOTHLIN
1257,NSW,2365,MAYBOLE
1258,NSW,2365,NEW VALLEY
1259,NSW,2365,OBAN
1260,NSW,2365,SOUTH GUYRA
1261,NSW,2365,TENTERDEN
1262,NSW,2365,THE BASIN
1263,NSW,2365,THE GULF
1264,NSW,2365,TUBBAMURRA
1265,NSW,2365,WANDSWORTH
1266,NSW,2369,OLD MILL
1267,NSW,2369,STANNIFER
1268,NSW,2369,TINGHA
1269,NSW,2370,BALD NOB
1270,NSW,2370,DIEHARD
1271,NSW,2370,DUNDEE
1272,NSW,2370,FURRACABAD
1273,NSW,2370,GIBRALTAR RANGE
1274,NSW,2370,GLEN ELGIN
1275,NSW,2370,GLEN INNES
1276,NSW,2370,KINGSGATE
1277,NSW,2370,KINGSLAND
1278,NSW,2370,KOOKABOOKRA
1279,NSW,2370,LAMBS VALLEY
1280,NSW,2370,MATHESON
1281,NSW,2370,NEWTON BOYD
1282,NSW,2370,PINKETT
1283,NSW,2370,RANGERS VALLEY
1284,NSW,2370,RED RANGE
1285,NSW,2370,REDDESTONE
1286,NSW,2370,SHANNON VALE
1287,NSW,2370,STONEHENGE
1288,NSW,2370,WELLINGROVE
1289,NSW,2370,YARROWFORD
1290,NSW,2371,CAPOOMPETA
1291,NSW,2371,DEEPWATER
1292,NSW,2371,EMMAVILLE
1293,NSW,2371,ROCKY CREEK
1294,NSW,2371,STANNUM
1295,NSW,2371,TORRINGTON
1296,NSW,2371,WELLINGTON VALE
1297,NSW,2371,YELLOW DAM
1298,NSW,2372,BACK CREEK
1299,NSW,2372,CARROLLS CREEK
1300,NSW,2372,DUMARESQ VALLEY
1301,NSW,2372,FOREST LAND
1302,NSW,2372,LISTON
1303,NSW,2372,RIVERTREE
1304,NSW,2372,ROCKY RIVER
1305,NSW,2372,SANDY FLAT
1306,NSW,2372,SANDY HILL
1307,NSW,2372,SILENT GROVE
1308,NSW,2372,TARBAN
1309,NSW,2372,TENTERFIELD
1310,NSW,2372,TIMBARRA
1311,NSW,2379,GOOLHI
1312,NSW,2379,NAPIER LANE
1313,NSW,2379,NOMBI
1314,NSW,2380,EMERALD HILL
1315,NSW,2380,GHOOLENDAADI
1316,NSW,2380,GUNNEDAH
1317,NSW,2380,KELVIN
1318,NSW,2380,MARYS MOUNT
1319,NSW,2380,MILROY
1320,NSW,2380,ORANGE GROVE
1321,NSW,2380,RANGARI
1322,NSW,2381,PREMER
1323,NSW,2381,TAMBAR SPRINGS
1324,NSW,2382,MAULES CREEK
1325,NSW,2382,WEAN
1326,NSW,2382,WILLALA
1327,NSW,2386,DRILDOOL
1328,NSW,2386,NOWLEY
1329,NSW,2387,ROWENA
1330,NSW,2388,MERAH NORTH
1331,NSW,2388,PILLIGA
1332,NSW,2388,SPRING PLAINS
1333,NSW,2388,THE PILLIGA
1334,NSW,2388,WEE WAA
1335,NSW,2388,YARRIE LAKE
1336,NSW,2390,BAAN BAA
1337,NSW,2390,BACK CREEK
1338,NSW,2390,BERRIGAL
1339,NSW,2390,EDGEROI
1340,NSW,2390,EULAH CREEK
1341,NSW,2390,HARPARARY
1342,NSW,2390,JACKS CREEK
1343,NSW,2390,KAPUTAR
1344,NSW,2390,NARRABRI
1345,NSW,2390,NARRABRI WEST
1346,NSW,2390,ROCKY CREEK
1347,NSW,2390,TARRIARO
1348,NSW,2395,BINNAWAY
1349,NSW,2395,ROPERS ROAD
1350,NSW,2395,WEETALIBA
1351,NSW,2396,BARADINE
1352,NSW,2396,BARWON
1353,NSW,2396,GOORIANAWA
1354,NSW,2396,KENEBRI
1355,NSW,2397,BELLATA
1356,NSW,2397,JEWS LAGOON
1357,NSW,2397,MILLIE
1358,NSW,2399,BINIGUY
1359,NSW,2399,PALLAMALLAWA
1360,NSW,2400,ASHLEY
1361,NSW,2400,MALLOWA
1362,NSW,2400,TERRY HIE HIE
1363,NSW,2400,TULLOONA
1364,NSW,2401,GRAVESEND
1365,NSW,2402,WARIALDA
1366,NSW,2402,WARIALDA RAIL
1367,NSW,2403,BALFOURS PEAK
1368,NSW,2403,DELUNGRA
1369,NSW,2403,GRAGIN
1370,NSW,2404,BANGHEET
1371,NSW,2404,BINGARA
1372,NSW,2404,DINOGA
1373,NSW,2404,ELCOMBE
1374,NSW,2404,GINEROI
1375,NSW,2404,KEERA
1376,NSW,2404,PALLAL
1377,NSW,2404,UPPER BINGARA
1378,NSW,2404,WHITLOW
1379,NSW,2405,GARAH
1380,NSW,2406,WEEMELAH
1381,NSW,2408,BLUE NOBBY
1382,NSW,2408,NORTH STAR
1383,NSW,2408,YALLAROI
1384,NSW,2410,YETMAN
1385,NSW,2415,NOOROO
1386,NSW,2415,UPPER KARUAH RIVER
1387,NSW,2415,WEISMANTELS
1388,NSW,2420,ALISON
1389,NSW,2420,BANDON GROVE
1390,NSW,2420,BENDOLBA
1391,NSW,2420,CAMBRA
1392,NSW,2420,CHICHESTER
1393,NSW,2420,DUNGOG
1394,NSW,2420,FLAT TOPS
1395,NSW,2420,FOSTERTON
1396,NSW,2420,HANLEYS CREEK
1397,NSW,2420,HILLDALE
1398,NSW,2420,MAIN CREEK
1399,NSW,2420,MARSHDALE
1400,NSW,2420,MARTINS CREEK
1401,NSW,2420,SALISBURY
1402,NSW,2420,TABBIL CREEK
1403,NSW,2420,UNDERBANK
1404,NSW,2420,WALLARINGA
1405,NSW,2420,WALLAROBBA
1406,NSW,2421,FISHERS HILL
1407,NSW,2421,PATERSON
1408,NSW,2421,TOCAL
1409,NSW,2421,TORRYBURN
1410,NSW,2421,VACY
1411,NSW,2421,WEBBERS CREEK
1412,NSW,2422,BACK CREEK
1413,NSW,2422,BAKERS CREEK
1414,NSW,2422,BARRINGTON
1415,NSW,2422,BARRINGTON TOPS
1416,NSW,2422,BAXTERS RIDGE
1417,NSW,2422,BELBORA
1418,NSW,2422,BERRICO
1419,NSW,2422,BINDERA
1420,NSW,2422,CALLAGHANS CREEK
1421,NSW,2422,COBARK
1422,NSW,2422,DEWITT
1423,NSW,2422,FAULKLAND
1424,NSW,2422,FORBESDALE
1425,NSW,2422,GANGAT
1426,NSW,2422,GIRO
1427,NSW,2422,GLEN WARD
1428,NSW,2422,GLOUCESTER
1429,NSW,2422,GLOUCESTER TOPS
1430,NSW,2422,INVERGORDON
1431,NSW,2422,KIA ORA
1432,NSW,2422,MARES RUN
1433,NSW,2422,MERNOT
1434,NSW,2422,RAWDON VALE
1435,NSW,2422,ROOKHURST
1436,NSW,2422,STRATFORD
1437,NSW,2422,TERREEL
1438,NSW,2422,TIBBUC
1439,NSW,2422,TITAATEE CREEK
1440,NSW,2422,TUGRABAKH
1441,NSW,2422,WALLANBAH
1442,NSW,2422,WARDS RIVER
1443,NSW,2422,WAUKIVORY
1444,NSW,2423,MARKWELL
1445,NSW,2423,MAYERS FLAT
1446,NSW,2423,NERONG
1447,NSW,2423,SEAL ROCKS
1448,NSW,2423,TOPI TOPI
1449,NSW,2423,UPPER MYALL
1450,NSW,2423,VIOLET HILL
1451,NSW,2423,WANG WAUK
1452,NSW,2423,WARRANULLA
1453,NSW,2423,YAGON
1454,NSW,2424,CAFFREYS FLAT
1455,NSW,2424,CELLS RIVER
1456,NSW,2424,KNORRIT FLAT
1457,NSW,2424,KNORRIT FOREST
1458,NSW,2424,NUMBER ONE
1459,NSW,2424,TIRI
1460,NSW,2425,ALLWORTH
1461,NSW,2425,GIRVAN
1462,NSW,2425,THE BRANCH
1463,NSW,2425,WASHPOOL
1464,NSW,2426,LANGLEY VALE
1465,NSW,2427,HARRINGTON
1466,NSW,2428,CHARLOTTE BAY
1467,NSW,2428,DARAWANK
1468,NSW,2428,ELIZABETH BEACH
1469,NSW,2428,FORSTER
1470,NSW,2428,FORSTER SHOPPING VILLAGE
1471,NSW,2428,GREEN POINT
1472,NSW,2428,PACIFIC PALMS
1473,NSW,2428,SANDBAR
1474,NSW,2428,SHALLOW BAY
1475,NSW,2428,SMITHS LAKE
1476,NSW,2428,TARBUCK BAY
1477,NSW,2428,TIONA
1478,NSW,2428,WALLINGAT
1479,NSW,2428,WALLIS LAKE
1480,NSW,2428,WHOOTA
1481,NSW,2429,BULGA FOREST
1482,NSW,2429,CAPARRA
1483,NSW,2429,CEDAR PARTY
1484,NSW,2429,DINGO FOREST
1485,NSW,2429,DOLLYS FLAT
1486,NSW,2429,DYERS CROSSING
1487,NSW,2429,ELANDS
1488,NSW,2429,FIREFLY
1489,NSW,2429,INNES VIEW
1490,NSW,2429,KARAAK FLAT
1491,NSW,2429,KHATAMBUHL
1492,NSW,2429,KILLABAKH
1493,NSW,2429,KILLAWARRA
1494,NSW,2429,KIMBRIKI
1495,NSW,2429,KIPPAXS
1496,NSW,2429,KRAMBACH
1497,NSW,2429,KUNDIBAKH
1498,NSW,2429,MARLEE
1499,NSW,2429,STRATHCEDAR
1500,NSW,2429,THE BIGHT
1501,NSW,2429,TIPPERARY
1502,NSW,2429,WARRIWILLAH
1503,NSW,2429,WHERROL FLAT
1504,NSW,2429,YARRATT FOREST
1505,NSW,2430,BLACK HEAD
1506,NSW,2430,CABBAGE TREE ISLAND
1507,NSW,2430,CHATHAM
1508,NSW,2430,DIAMOND BEACH
1509,NSW,2430,DUMARESQ ISLAND
1510,NSW,2430,FAILFORD
1511,NSW,2430,GHINNI GHINNI
1512,NSW,2430,GLENTHORNE
1513,NSW,2430,HALLIDAYS POINT
1514,NSW,2430,HILLVILLE
1515,NSW,2430,JONES ISLAND
1516,NSW,2430,KIWARRAK
1517,NSW,2430,KOORAINGHAT
1518,NSW,2430,KUNDLE KUNDLE
1519,NSW,2430,LANSDOWNE
1520,NSW,2430,LANSDOWNE FOREST
1521,NSW,2430,MANNING POINT
